,Unnamed: 0,user_id,content_id,loc,weekdays/weekends,gender,profession,age,age_category,event,view,time,device,section,cp,watch_time,t_gap,documentary,quiz,contest,audition,history,news,sports,drama,romantic relationship,reality,sitcom,action,talk,family,comedy,sf fantasy,sf,mid,adventure,romance,trip,game,fantasy,mini series,horror,crime,mystery,g_avg,m_avg,u_avg,um_avg,simu1,simu2,simu3,simu4,simu5,mat_fact_pred
7456,7456,19,42,3,1,2,2,26,1,0,1,21,1,1,1,60.6666666666667,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7457,7457,19,42,3,1,2,2,26,1,0,1,21,1,1,1,60.6666666666667,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7458,7458,19,42,3,1,2,2,26,1,0,1,21,1,1,1,61.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7459,7459,19,42,3,1,2,2,26,1,0,1,21,1,1,1,61.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7460,7460,19,42,3,1,2,2,26,1,0,1,21,1,1,1,61.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7461,7461,19,42,3,1,2,2,26,1,0,1,21,1,1,1,60.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7462,7462,19,42,3,1,2,2,26,1,0,1,21,1,1,1,60.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7463,7463,19,42,3,1,2,2,26,1,0,1,21,1,1,1,60.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7464,7464,19,42,3,1,2,2,26,1,0,1,21,1,1,1,61.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7465,7465,19,42,3,1,2,2,26,1,0,1,21,1,1,1,61.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7466,7466,19,42,3,1,2,2,26,1,0,1,21,1,1,1,61.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7467,7467,19,42,3,1,2,2,26,1,0,1,21,1,1,1,61.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7468,7468,19,42,1,2,2,2,26,1,1,2,20,1,1,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7469,7469,19,42,1,2,2,2,26,1,0,2,20,1,1,1,55.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7470,7470,19,42,1,2,2,2,26,1,0,2,20,1,1,1,55.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7471,7471,19,42,1,2,2,2,26,1,0,2,20,1,1,1,60.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7472,7472,19,42,1,2,2,2,26,1,0,2,20,1,1,1,60.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7473,7473,19,42,1,2,2,2,26,1,0,2,20,1,1,1,60.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7474,7474,19,42,1,2,2,2,26,1,0,2,20,1,1,1,60.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7475,7475,19,42,1,2,2,2,26,1,0,2,20,1,1,1,60.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7476,7476,19,42,1,2,2,2,26,1,0,2,20,1,1,1,60.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,56.32432432432433,56.3411214953271,57.082568807339456,0,15,0,0,0,56.54047454637029
7477,7477,19,44,1,1,2,2,26,1,1,1,13,1,1,2,0.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7478,7478,19,44,1,1,2,2,26,1,0,1,13,1,1,2,50.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7479,7479,19,44,1,1,2,2,26,1,0,1,13,1,1,2,50.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7480,7480,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7481,7481,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7482,7482,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.5,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7483,7483,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.5,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7484,7484,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7485,7485,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7486,7486,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7487,7487,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7488,7488,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7489,7489,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7490,7490,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7491,7491,19,44,1,1,2,2,26,1,0,1,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7492,7492,19,44,1,1,2,2,26,1,1,2,13,1,1,2,0.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7493,7493,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7494,7494,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7495,7495,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7496,7496,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7497,7497,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7498,7498,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7499,7499,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7500,7500,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7501,7501,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7502,7502,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7503,7503,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7504,7504,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7505,7505,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7506,7506,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7507,7507,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7508,7508,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7509,7509,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.5,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7510,7510,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.5,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7511,7511,19,44,1,1,2,2,26,1,0,2,13,1,1,2,57.5,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7512,7512,19,44,1,1,2,2,26,1,0,2,13,1,1,2,57.5,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7513,7513,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7514,7514,19,44,1,1,2,2,26,1,0,2,13,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7515,7515,19,44,1,1,2,2,26,1,0,2,14,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7516,7516,19,44,1,1,2,2,26,1,0,2,14,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7517,7517,19,44,1,1,2,2,26,1,0,2,14,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7518,7518,19,44,1,1,2,2,26,1,0,2,14,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7519,7519,19,44,1,1,2,2,26,1,1,2,19,1,1,2,0.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7520,7520,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7521,7521,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7522,7522,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7523,7523,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7524,7524,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7525,7525,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7526,7526,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7527,7527,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7528,7528,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7529,7529,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7530,7530,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7531,7531,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7532,7532,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7533,7533,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7534,7534,19,44,1,1,2,2,26,1,1,2,20,1,1,2,0.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7535,7535,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7536,7536,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7537,7537,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7538,7538,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7539,7539,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7540,7540,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7541,7541,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7542,7542,19,44,1,1,2,2,26,1,0,2,20,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7543,7543,19,44,1,1,2,2,26,1,1,2,22,1,1,2,0.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7544,7544,19,44,1,1,2,2,26,1,0,2,22,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7545,7545,19,44,1,1,2,2,26,1,0,2,22,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7546,7546,19,44,1,1,2,2,26,1,0,2,22,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7547,7547,19,44,1,1,2,2,26,1,0,2,22,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7548,7548,19,44,1,1,2,2,26,1,0,2,22,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7549,7549,19,44,1,1,2,2,26,1,0,2,22,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
7550,7550,19,44,1,1,2,2,26,1,0,2,23,1,1,2,60.0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60981754332392,54.09428129829985,56.3411214953271,55.78888888888889,53,0,0,0,0,56.65315333261617
