,user_number,title,content number,genre,loc,Weekdays/Weekends,Gender,Profession,Age,age,event,view,time,device,section,CP,watch time ( candle ),t-gap
4809,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4810,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4811,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4812,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4813,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4814,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4815,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4816,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4817,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4818,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4819,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4820,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",1,2,2,1,26,1,0,3,19,1,2,1,60.0,3196
4821,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,1,2,13,3,2,1,0.0,3197
4822,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,70.0,3197
4823,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4824,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,67.0,3197
4825,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4826,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4827,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4828,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4829,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4830,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4831,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4832,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4833,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4834,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4835,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4836,10," that winter , The Wind Blows",6," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,2,13,3,2,1,60.0,3197
4837,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,1,3,13,3,2,1,0.0,3196
4838,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,3,13,3,2,1,60.0,3196
4839,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,3,13,3,2,1,60.0,3196
4840,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,3,13,3,2,1,60.0,3196
4841,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,3,13,3,2,1,60.0,3196
4842,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",6,1,2,1,26,1,0,3,13,3,2,1,60.0,3196
4843,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,1,2,21,1,2,1,0.0,3196
4844,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,21,1,2,1,38.0,3196
4845,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,21,1,2,1,69.0,3196
4846,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,21,1,2,1,60.0,3196
4847,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,21,1,2,1,60.0,3196
4848,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,21,1,2,1,61.0,3196
4849,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,21,1,2,1,59.5,3196
4850,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,21,1,2,1,59.5,3196
4851,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4852,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,55.5,3196
4853,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,55.5,3196
4854,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,64.5,3196
4855,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,64.5,3196
4856,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4857,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,61.0,3196
4858,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,50.0,3196
4859,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,69.0,3196
4860,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4861,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,61.0,3196
4862,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,59.5,3196
4863,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,59.5,3196
4864,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4865,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4866,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,55.5,3196
4867,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,55.5,3196
4868,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,69.0,3196
4869,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.5,3196
4870,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.5,3196
4871,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,50.0,3196
4872,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,69.0,3196
4873,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4874,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4875,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,61.0,3196
4876,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,59.5,3196
4877,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,59.5,3196
4878,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4879,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4880,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,51.0,3196
4881,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,69.0,3196
4882,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4883,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4884,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,61.0,3196
4885,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,50.0,3196
4886,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,64.5,3196
4887,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,64.5,3196
4888,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4889,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,51.0,3196
4890,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,69.0,3196
4891,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4892,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4893,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,61.0,3196
4894,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,50.0,3196
4895,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,69.0,3196
4896,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4897,10," that winter , The Wind Blows",7," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,2,22,1,2,1,60.0,3196
4898,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,1,3,22,1,2,1,0.0,3190
4899,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4900,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4901,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4902,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,70.0,3190
4903,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,50.0,3190
4904,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4905,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4906,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4907,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4908,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4909,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4910,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,22,1,2,1,60.0,3190
4911,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,59.0,3190
4912,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,61.0,3190
4913,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4914,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4915,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4916,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4917,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4918,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4919,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4920,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4921,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4922,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4923,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4924,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4925,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,59.0,3190
4926,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,61.0,3190
4927,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4928,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4929,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4930,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4931,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4932,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4933,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4934,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,59.0,3190
4935,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,61.0,3190
4936,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4937,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4938,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4939,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4940,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4941,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4942,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4943,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4944,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4945,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4946,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4947,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4948,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4949,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4950,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4951,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4952,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4953,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4954,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4955,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4956,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4957,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4958,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4959,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4960,10," that winter , The Wind Blows",8," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3190
4961,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,1,3,23,1,2,1,0.0,3189
4962,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3189
4963,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3189
4964,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,61.0,3189
4965,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,59.0,3189
4966,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3189
4967,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3189
4968,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3189
4969,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3189
4970,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,23,1,2,1,60.0,3189
4971,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4972,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4973,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,61.0,3189
4974,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,69.0,3189
4975,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,50.0,3189
4976,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4977,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4978,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,61.0,3189
4979,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.0,3189
4980,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4981,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4982,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,61.0,3189
4983,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.5,3189
4984,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.5,3189
4985,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4986,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4987,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,61.0,3189
4988,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.5,3189
4989,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.5,3189
4990,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.5,3189
4991,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.5,3189
4992,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.5,3189
4993,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.5,3189
4994,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4995,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,60.0,3189
4996,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,61.0,3189
4997,10," that winter , The Wind Blows",9," romance ,remake , mini series , Wed-Thu drama",1,1,2,1,26,1,0,3,24,1,2,1,59.0,3189
4998,12, descendants of the sun,8," etc , romance , mini series , Wed-Thu drama , action",1,1,1,1,24,1,1,1,14,3,2,1,0.0,2076
4999,12, descendants of the sun,8," etc , romance , mini series , Wed-Thu drama , action",1,1,1,1,24,1,0,1,14,3,2,1,60.0,2076
5000,12, descendants of the sun,8," etc , romance , mini series , Wed-Thu drama , action",1,1,1,1,24,1,0,1,14,3,2,1,60.0,2076
5001,12, descendants of the sun,8," etc , romance , mini series , Wed-Thu drama , action",1,1,1,1,24,1,0,1,14,3,2,1,60.0,2076
5002,12, descendants of the sun,8," etc , romance , mini series , Wed-Thu drama , action",1,1,1,1,24,1,0,1,14,3,2,1,60.0,2076
5003,12, descendants of the sun,8," etc , romance , mini series , Wed-Thu drama , action",1,1,1,1,24,1,0,1,14,3,2,1,60.0,2076
5004,12, descendants of the sun,8," etc , romance , mini series , Wed-Thu drama , action",1,1,1,1,24,1,0,1,14,3,2,1,60.0,2076
