,user_id,content_id,loc,weekdays/weekends,gender,profession,age,age_category,event,view,time,device,section,cp,watch_time,t_gap,documentary,quiz,contest,audition,history,news,sports,drama,romantic relationship,reality,sitcom,action,talk,family,comedy,sf fantasy,sf,mid,adventure,romance,trip,game,fantasy,mini series,horror,crime,mystery
3740,10,29,1,1,2,1,26,1,1,3,23,1,2,4,0.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3741,10,29,1,1,2,1,26,1,0,3,23,1,2,4,59.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3742,10,29,1,1,2,1,26,1,0,3,23,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3743,10,29,1,1,2,1,26,1,0,3,23,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3744,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3745,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3746,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3747,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3748,10,29,1,1,2,1,26,1,0,3,24,1,2,4,61.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3749,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3750,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3751,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3752,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3753,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3754,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3755,10,29,1,1,2,1,26,1,0,3,24,1,2,4,61.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3756,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3757,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3758,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3759,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3760,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3761,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3762,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3763,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3764,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3765,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3766,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3767,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3768,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3769,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3770,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3771,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3772,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3773,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3774,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3775,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3776,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3777,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3778,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3779,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3780,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3781,10,29,1,1,2,1,26,1,0,3,24,1,2,4,59.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3782,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3783,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3784,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3785,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3786,10,29,1,1,2,1,26,1,0,3,24,1,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3787,10,29,1,1,2,1,26,1,1,2,24,3,2,4,0.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3788,10,29,1,1,2,1,26,1,0,2,24,3,2,4,45.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3789,10,29,1,1,2,1,26,1,0,2,24,3,2,4,45.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3790,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3791,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3792,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3793,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3794,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3795,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3796,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3797,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3798,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3799,10,29,1,1,2,1,26,1,0,2,24,3,2,4,60.0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3800,10,28,1,1,2,1,26,1,1,1,20,3,3,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,10,28,1,1,2,1,26,1,0,1,20,3,3,1,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,10,28,1,1,2,1,26,1,0,1,21,3,3,1,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,10,28,1,1,2,1,26,1,0,1,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,10,28,1,1,2,1,26,1,1,2,21,3,3,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,10,28,1,1,2,1,26,1,0,2,21,3,3,1,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,10,28,1,1,2,1,26,1,0,2,21,3,3,1,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,10,28,1,1,2,1,26,1,0,2,21,3,3,1,59.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,10,28,1,1,2,1,26,1,0,2,21,3,3,1,59.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3854,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,10,28,1,1,2,1,26,1,0,2,21,3,3,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,10,29,1,1,2,1,26,1,1,1,22,1,2,4,0.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3861,10,29,1,1,2,1,26,1,0,1,22,1,2,4,35.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3862,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3863,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3864,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3865,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3866,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3867,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3868,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3869,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3870,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3871,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3872,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3873,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3874,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3875,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3876,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3877,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3878,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3879,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3880,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3881,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3882,10,29,1,1,2,1,26,1,0,1,22,1,2,4,60.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3883,10,29,1,1,2,1,26,1,0,1,22,1,2,4,61.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3884,10,29,1,1,2,1,26,1,0,1,22,1,2,4,59.5,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3885,10,29,1,1,2,1,26,1,0,1,22,1,2,4,59.5,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3886,10,29,1,1,2,1,26,1,0,1,22,1,2,4,61.0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3887,10,29,1,1,2,1,26,1,1,3,22,1,2,4,0.0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3888,10,29,1,1,2,1,26,1,0,3,22,1,2,4,61.0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3889,10,29,1,1,2,1,26,1,0,3,22,1,2,4,60.0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3890,10,29,1,1,2,1,26,1,0,3,22,1,2,4,60.0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3891,10,29,1,1,2,1,26,1,0,3,22,1,2,4,60.0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
